qid	dqid	start_id	end_id	start_details	end_details	start_ts	end_ts
6	43451872-13D4-6515-8075-5B8474D96CC4	5	NULL	NULL	NULL	1526006789000	NULL
6	09A97EFC-E5A2-3370-FE43-B36324EAAB7F	6	NULL	NULL	NULL	1526007148000	NULL
6	3AACB790-F232-00B2-219D-5C68DE59FAFB	7	NULL	NULL	NULL	1526007426000	NULL
6	620479AE-5214-E960-2901-F48248AF9C43	8	NULL	NULL	NULL	1526007580000	NULL
6	0611F823-B540-3EA9-3138-B737A63877E2	9	NULL	NULL	NULL	1526007797000	NULL
6	F5DF5C0A-849D-32BA-8294-1F384868640E	10	NULL	NULL	NULL	1526007844000	NULL
6	2CE6D405-CF06-3509-7DE5-BB4AC1A8D229	11	NULL	NULL	NULL	1526010987000	NULL
6	297F5F02-873A-63A3-167A-CE0555C34504	20	NULL	NULL	NULL	1526015450000	NULL
6	1E2E51AD-4CC0-20DF-EBFC-7EA6870B57F9	21	NULL	NULL	NULL	1526017641000	NULL
6	EE083039-B14D-954B-C8C1-777E3271BA31	22	NULL	NULL	NULL	1526017878000	NULL
6	8768EB26-3248-C719-3339-1D9F73906FF0	23	NULL	NULL	NULL	1526017943000	NULL
6	2072B52B-0B13-657F-F94B-D9BD320056A0	24	NULL	NULL	NULL	1526018194000	NULL
6	80F58162-65BA-AB58-4F3A-C959F87E09F9	25	NULL	NULL	NULL	1526018318000	NULL
6	79DAF630-E2B1-153D-8270-77535EB99B6C	26	NULL	NULL	NULL	1526018409000	NULL
6	8A3B552C-15C7-416F-A5B9-F92F88384299	27	NULL	NULL	NULL	1526018483000	NULL
6	F524020E-2D5B-87C6-8611-27B2B3BE03E0	28	NULL	NULL	NULL	1526018540000	NULL
6	8E7DAB8D-7E3B-BF9A-D80A-43745C70E8E2	29	NULL	NULL	NULL	1526018591000	NULL
6	4FE14DE1-291E-0AC0-CD4A-E326946A7942	30	NULL	NULL	NULL	1526018640000	NULL
6	256C5224-5A7F-BF61-2AD1-BF51C75FCA48	31	NULL	NULL	NULL	1526018674000	NULL
6	BEB2CF3A-A0A8-3B9B-BAD4-A9812AAE680E	221	222	NULL	{"time":6.4833333333333,"answer":"1 1 0 0 2 \\/\\/\\/ Correct: 33180","won":false}	1526021215000	1526021227000
6	B90CF47F-F2DD-2A05-B905-FAF63235D672	246	248	NULL	{"won":false,"time":5,"answer":"0 0 1 8 1 \\/\\/\\/ Correct: 40320"}	1526021584818	1526021593375
6	247D50D9-736E-2B4B-E2CB-2D2A32ACE1F6	311	NULL	NULL	NULL	1526067756432	NULL
6	6A1732CD-4E3A-7CBF-CAF1-5F8625E761FF	332	NULL	NULL	NULL	1526068514328	NULL
6	1B6C4133-B097-041D-AD2C-9A8774928B21	335	NULL	NULL	NULL	1526068723897	NULL
6	32659FE7-5784-E946-608E-7EAFA13756DE	378	NULL	NULL	NULL	1526069666879	NULL
6	59E61310-4F35-1CB6-493E-122D18F74BFA	427	NULL	NULL	NULL	1526071498776	NULL
6	9611B6FB-1975-E96C-3A08-FEE39A56E4D5	510	522	NULL	{"time":70.516666666664,"won":true}	1526079028000	1526079115000
6	11F1B695-63A2-CCF0-D055-146EADACB876	661	663	NULL	{"time":7.6383344094211e-14,"answer":"0 0 0 0 0 \\/\\/\\/ Correct: 36120","won":false}	1526083536000	1526083550000
6	B1FC1F85-74D8-DCC4-81F1-48CCBD9980DE	735	736	NULL	{"time":7.6383344094211e-14,"answer":"0 0 0 0 0 \\/\\/\\/ Correct: 44700","won":false}	1526085805000	1526085820000
6	B6FF8447-F9F2-21CF-07B5-B17BC0F3ED79	779	NULL	NULL	NULL	1526087373000	NULL
6	77B74195-D84C-7899-708F-43207290EFA7	814	815	NULL	{"time":1.5833333333333,"answer":"0 0 0 0 1 \\/\\/\\/ Correct: 33420","won":false}	1526088381000	1526088388000
6	EB566771-94F7-4130-948E-D07039A18E18	1518	1519	NULL	{"time":38.166666666666,"won":true}	1526162553000	1526162600000
6	C6C2449C-D9DD-9575-349D-E324D8DE36AC	1557	NULL	NULL	NULL	1526164984000	NULL
6	CD552823-17DF-0A36-5EB6-99C6CF1526F6	1559	NULL	NULL	NULL	1526165032000	NULL
6	1A370B7B-DE90-649C-D2AE-2FB9589DB587	1561	NULL	NULL	NULL	1526165130000	NULL
6	6B370042-9D0F-DC12-80E1-E29FD2C6EC37	1991	NULL	NULL	NULL	1526238294000	NULL
6	29C0B785-BC7B-7DCC-9A86-ACD088F22E3D	2020	2021	NULL	{"time":0.16666666666667,"answer":"0 0 0 0 0 \\/\\/\\/ Correct: 36600","won":false}	1526245457000	1526245463000
6	E3CE51EF-651D-18B4-F0F4-F63EC2C73632	2306	NULL	NULL	NULL	1526326196000	NULL
6	0E1B4888-0931-96F1-88DC-4742614D8832	2343	NULL	NULL	NULL	1526333511000	NULL
6	284B1CFB-34C1-646F-C394-58C65A6B2B47	2345	NULL	NULL	NULL	1526333554000	NULL
6	35175847-90F4-0381-4DE4-DF9BEC538654	2476	2477	NULL	{"time":0.4,"answer":"0 0 0 0 0 \\/\\/\\/ Correct: 28680","won":false}	1526368532000	1526368538000
6	737CD086-68B8-D026-31DA-69E2AE9837A8	2548	NULL	NULL	NULL	1526411595000	NULL
6	80C90612-2D36-0F46-AB41-F1294E53D4DD	2556	NULL	NULL	NULL	1526411888000	NULL
6	CC843AC9-F2CE-6AA1-443F-566CB55F3CC5	2577	NULL	NULL	NULL	1526412571000	NULL
6	1FD847C5-25E0-80AD-A30A-CC79C0E67AA9	2922	NULL	NULL	NULL	1526586671000	NULL
6	A75940EB-F9AE-0B3C-21A9-D9B4345703A2	2932	NULL	NULL	NULL	1526587424000	NULL
