qid	dqid	start_id	end_id	start_details	end_details	start_ts	end_ts
14	F36A404B-3746-EB36-F95C-C53925A21B3C	228	229	NULL	NULL	1.52713E+12	1.52713E+12
14	66EBAF4C-5E29-CDCB-F755-2A95DDEDDF3A	266	273	NULL	NULL	1.52713E+12	1.52713E+12
14	98F0C350-ADCC-B26A-E257-7B17AD9B393A	292	306	NULL	NULL	1.52713E+12	1.52713E+12
14	02623C6D-3689-AEB5-D728-84BDFC0F5884	687	692	NULL	NULL	1.52713E+12	1.52713E+12
14	F6F17282-2DF5-53B6-B476-679644A46E6A	746	759	NULL	NULL	1.52713E+12	1.52713E+12
14	BB96749E-FCF2-BC34-0895-25339B198C1F	833	841	NULL	NULL	1.52713E+12	1.52713E+12
14	01D8D752-D16B-80ED-DFF3-8532266C07BB	870	878	NULL	NULL	1.52713E+12	1.52713E+12
14	E9D37976-5099-C442-B923-2DABB06C2D49	876	884	NULL	NULL	1.52713E+12	1.52713E+12
14	AB95D3FA-E9E4-2A5A-998A-22D7C7ABE4DC	1025	1033	NULL	NULL	1.52713E+12	1.52713E+12
14	051059A7-BBAD-33F4-D6FF-2DF0C87E2FF1	1183	1190	NULL	NULL	1.52713E+12	1.52713E+12
14	6AE9D057-2AB4-21A8-98D9-3F12E2F2E3C8	1343	1354	NULL	NULL	1.52713E+12	1.52713E+12
14	03A22C4C-1164-C7D2-6AA6-8A35B9BA515E	1462	1468	NULL	NULL	1.52713E+12	1.52713E+12
14	E5E9FB6D-D9B9-7932-7E42-1D22801F4FB1	1796	1803	NULL	NULL	1.52713E+12	1.52713E+12
14	01559E70-7285-DEAF-C1F4-926D95D5E80E	1768	1778	NULL	NULL	1.52713E+12	1.52713E+12
14	69D4C59B-E4B4-B3A9-585C-690D86826FA0	1830	1850	NULL	NULL	1.52713E+12	1.52713E+12
14	634B5608-F416-2435-99BF-18EA25607120	1848	1853	NULL	NULL	1.52713E+12	1.52713E+12
14	27193D85-2EB1-36E2-12DA-0A2DAD1CFB4F	1884	1897	NULL	NULL	1.52713E+12	1.52713E+12
14	AA8BAF6F-153D-E39F-AF0E-E2089931171A	1888	1899	NULL	NULL	1.52713E+12	1.52713E+12
14	D54A8B93-1433-E504-C160-3FB3447F20B4	1893	1907	NULL	NULL	1.52713E+12	1.52713E+12
14	05034BF2-3CF4-9A4E-1473-292B76FE7F94	1989	2011	NULL	NULL	1.52713E+12	1.52713E+12
14	22EE8B2B-4745-F19B-CA42-D8AF291E5260	2016	2021	NULL	NULL	1.52713E+12	1.52713E+12
14	63376DEB-DE33-739B-AE2F-5DE46400D944	2254	2269	NULL	NULL	1.52714E+12	1.52714E+12
14	8E07B05B-A88D-9426-E772-B29BEA61B30D	2331	2335	NULL	NULL	1.52714E+12	1.52714E+12
14	B62B4E09-A3E8-29F4-86C8-949011DD5505	2336	2345	NULL	NULL	1.52714E+12	1.52714E+12
14	7B63DC04-24F0-8DA6-E9A0-7480621F2469	2391	2398	NULL	NULL	1.52714E+12	1.52714E+12
14	A870DB36-F259-5EBE-1FD3-53AD59E75EC0	2419	2428	NULL	NULL	1.52714E+12	1.52714E+12
14	3D26CCF7-A9FC-2C27-9844-ED9F8C24D97A	2417	2427	NULL	NULL	1.52714E+12	1.52714E+12
14	7369500F-76A3-D43F-4700-D432AE34F295	2663	2676	NULL	NULL	1.52714E+12	1.52714E+12
14	92D0D2EF-9FA3-720F-C857-2AABC86F6E49	2722	2726	NULL	NULL	1.52714E+12	1.52714E+12
14	CD399338-F7DB-A48F-A854-1C95A438B307	2729	2735	NULL	NULL	1.52714E+12	1.52714E+12
14	DB6FB9DC-61EE-6A90-36A9-FEECB9C7FF18	2734	2742	NULL	NULL	1.52714E+12	1.52714E+12
14	5F8E13F2-1827-C92A-F355-2E32E332840B	2830	2839	NULL	NULL	1.52714E+12	1.52714E+12
14	EB5FBD09-F4A3-3B82-F576-67C91FCE5866	2852	2857	NULL	NULL	1.52714E+12	1.52714E+12
14	6052DE6C-D271-F921-E169-602EF03BCA6E	2858	2866	NULL	NULL	1.52714E+12	1.52714E+12
14	28A74BA2-4DA1-738C-7A60-0D2B29B381D4	2923	2934	NULL	NULL	1.52714E+12	1.52714E+12
14	EE2D67D8-88BF-04F8-0820-55C1F48175E3	2992	3001	NULL	NULL	1.52714E+12	1.52714E+12
14	3412C247-C00F-45B6-6A0C-163A19D1BDF4	3104	3110	NULL	NULL	1.52714E+12	1.52714E+12
14	BD7183E8-75E0-C661-F6C3-1CC9F91F2234	3141	3144	NULL	NULL	1.52714E+12	1.52714E+12
